,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
10,20486.5573621,6731.28316474,10701.8014176,29285.3235378,17024.3756662,11801.7358175,14040.4763977,25953.9896132,20730.8921883,26075.7688607,0.0,22323.3574172,4950.76552172,9413.77799787,7307.88912009,6305.06355921,11089.8482654,8695.10950682,9034.04949737,3316.92712781,5736.02331582,9120.86973761,5851.60844361,2481.87634785,3632.59142797,2811.80620666,1928.13951134,3520.60337065,4904.45310281,2381.74380824,1753.39993275,7719.19389581,7588.69885964
11,31796.1737377,10447.2921048,5486.24259763,15013.0228743,16144.7198731,15561.9944059,15787.7861593,15052.0281901,24636.6850663,22773.4824935,16979.6318769,0.0,5566.87858499,14610.6598321,8217.34159407,9785.77770842,12469.9581405,10884.2068214,11513.612953,1700.41156547,2940.55311142,4675.78327511,6579.82964242,3148.10772605,5637.96572164,3342.62158311,2992.57009411,3958.73555803,5514.80267634,3696.58691732,1971.60711687,8679.83244277,8533.09755518
12,7037.87494579,7157.5301248,1140.7701601,3121.7009097,3421.98890222,2756.77236835,8043.17817332,3190.38508115,7707.38783535,4827.00257236,3530.62356064,5219.41763978,0.0,6172.61701942,11501.2059315,8174.33712087,10626.4978284,5549.52786506,5928.62574533,353.571454279,611.437643158,972.249028439,9209.30143228,5600.87831004,8077.96114767,6345.43473875,4287.69278591,7379.5366784,7718.66187211,5296.39358793,3675.30157573,15778.746732,13185.3892291
13,21809.2762349,13677.3810876,2160.56070437,5912.34286468,6358.02130878,6128.53569573,9218.82868245,5927.70371523,14017.2793589,8968.52271866,6686.82158235,13644.4757934,6148.17269665,0.0,8026.09984596,12811.3399734,13154.7818934,14249.3808959,15073.3865267,669.646364379,1158.03182024,1841.39024598,6426.69762172,4121.43822935,7381.10937839,4376.09179154,3917.81154368,5089.25411943,5386.45697083,4839.49596548,2534.65014127,9250.50699305,8334.5072356
14,8730.44384802,7001.55472052,1600.12540916,4378.71985097,4799.92515919,3866.84510883,11281.9340965,4475.06115773,10810.9306721,6770.69732035,4952.30386205,7321.12662002,10928.9806538,7657.09631081,0.0,7996.20367052,14905.4820861,7784.16271421,8278.3385876,495.944483591,857.645951091,1363.74567713,12917.6215664,5478.82513757,7901.92790244,6207.15634782,4194.25627862,7771.8498197,10826.7444383,5180.97568305,3870.68905996,17040.3789838,16752.3068221
15,16108.6625701,18130.3378956,1595.8229413,4366.9462104,4696.13107621,4526.629518,7280.24064582,4378.29196785,11069.6456619,6624.28705432,4938.98795063,10078.0169931,8978.87623136,14128.214199,9243.08635213,0.0,10388.5190978,11252.9395598,13569.7539913,494.610972362,855.339885504,1360.07879458,7656.18048352,6019.00525285,10779.473972,6390.90482847,5721.62603169,7432.41693148,6416.93279547,7067.6666776,3701.63803639,13509.5680401,11289.1673814
16,14583.997181,9778.90046385,2474.84971103,6772.39014882,7423.85148389,5980.69404149,17449.3143968,6921.39737902,16720.8323152,10471.9656415,7659.52950424,11323.2925346,10291.7111785,12790.995848,15191.728192,9159.7081054,0.0,13003.2572291,13828.7661803,767.057416174,1326.48655041,2109.25067226,12164.3943279,5159.35453631,7441.16604296,5845.21671281,3949.68895962,7318.67282052,10195.4363625,4878.8727002,3644.98896363,16046.7535289,15775.4788711
17,15706.2947733,10531.4264216,1929.22602233,5279.29888035,5787.13422671,4927.31983065,9060.01829836,5395.45487348,13775.8073026,8163.2385718,5970.85292595,9826.28476665,5343.65359452,13775.314733,7887.83629393,9864.58470579,12928.1678584,0.0,14549.7903609,597.94625965,1034.03950548,1644.2296542,6315.9865593,3173.46012263,5683.36948647,3369.5404421,3016.66991229,3918.66724749,5293.66586582,3726.35633617,1951.65151108,8331.78182793,8190.93082901
18,20139.170664,15393.8121978,2429.64889605,6648.69877769,7288.26178086,6205.41971155,11679.2069108,6794.98453022,17349.1206409,10280.7049846,7519.63536262,12599.6123697,6919.73231173,17663.1992689,10168.1551981,14419.088003,16665.6117487,17636.39162,0.0,753.047829978,1302.25951438,2070.72718174,8141.89457933,4638.65455535,8307.39531598,4925.26564608,4409.47391488,5727.9256635,6824.02804582,5446.82432604,2852.73386855,10740.4423148,10558.8722665
19,6137.93373562,2016.74538531,29517.12106,20818.6765848,5100.63686555,3535.89288491,4206.63717299,7342.96729476,6211.13837152,7812.50546608,9923.46544913,6688.25348064,1483.28829368,2820.44193817,2189.50106519,1889.04663879,3322.60577451,2605.12320511,2706.67229243,0.0,91617.3851886,50299.2064001,1753.18791922,743.589676579,1088.35296626,842.439257551,577.685764594,1054.80046337,1469.41272867,713.589180056,525.332412326,2312.73121137,2273.63387205
20,8999.93943104,2957.11669389,43280.4121324,30526.042862,7478.97009433,5184.61475304,6168.11477542,10766.8579922,9107.27804327,11455.3331834,14550.5950105,9806.86315916,2174.91836453,4135.56217868,3210.42517233,2769.87436878,4871.87578293,3819.84427762,3968.74383804,77681.9834816,0.0,73752.8019247,2570.66722514,1090.31187677,1595.83195222,1235.25320065,847.050019674,1546.63453388,2154.57287857,1046.32270008,770.285261415,3391.1152709,3333.78756079
21,10574.2133484,3474.37702853,50851.0435212,35865.6735836,8787.1952928,6091.51016493,7247.04450431,12650.2021901,10700.3276845,13459.105807,17095.7923846,11522.2845796,2555.35617524,4858.95678833,3771.99435301,3254.38218204,5724.06673738,4488.01335373,4662.95849991,31512.7774995,54495.6278864,0.0,3020.32962496,1281.02977688,1874.97567737,1451.3243098,995.216433782,1817.17262195,2531.45184668,1229.34599135,905.023945523,3984.29085422,3916.93535231
22,13720.8504402,11382.850665,2514.77265151,6881.63869333,7543.60905123,6077.17137148,17730.7973236,7033.04962779,16990.563762,10640.8937421,7783.08890227,11505.9537814,17176.0922611,12033.9670142,25353.8522901,12999.911577,23425.6005767,12233.6658093,13010.3174169,779.431172622,1347.88471587,2143.27596627,0.0,19344.8025044,15930.2850909,25320.6310779,9956.34026484,48790.2370393,82322.2613704,12298.6182478,24299.4706694,34116.0574116,52312.0575117
23,6761.41738702,6876.37234345,819.595184695,2242.81027252,2458.55451382,1980.62452669,5778.6838498,2292.15694914,5537.43267258,3467.99750134,2536.6039282,4230.12643211,8026.9322982,5930.14800064,8263.13075971,7853.23774039,7634.68992703,4723.2860496,5695.74104462,254.026158388,439.29212527,698.519868336,14864.8348113,0.0,9772.85784713,14426.8363799,6107.98221946,14654.3876465,12458.7770893,7544.91505749,7298.46552104,12077.2784079,10092.2854864
24,10404.7871268,10581.6852212,1030.76204645,2820.66531072,3046.82894631,2923.80676123,7161.38736243,2840.61634706,7150.02292591,4297.80796537,3190.15424308,6509.5175355,9947.58893436,9125.59069281,10240.3041479,12084.9316449,9461.49216337,7268.41475272,8764.87424257,319.475428555,552.474756427,878.491946291,10518.212547,8397.38739962,0.0,8916.24137617,7982.50015168,10369.3021799,8815.70950268,9860.42254658,5164.32322269,14967.0878717,12507.1326999
25,6331.11907923,6438.75827325,818.860177634,2240.79893642,2456.34969984,1978.84831687,5773.50156774,2290.10135929,5532.46674283,3464.88742615,2534.32912006,3960.9201191,8019.73380312,5552.75188625,8255.72044354,7353.45570995,7627.84319207,4422.69493415,5333.26264803,253.798349558,438.898171255,697.893440748,17158.3459863,12722.6099989,9150.91070895,0.0,5719.26869053,16915.4287046,14381.0550591,7064.75476035,8424.55352979,12066.4475916,11119.6315728
26,13312.2164033,13538.5454655,1318.78982774,3608.84913453,3898.21010105,3740.81159494,9162.50732999,3634.37512655,9147.96730755,5498.75254509,4081.58505563,8328.48428875,12727.2624582,11675.5716989,13101.7716356,15461.8468706,12105.3347504,9299.44158566,11214.0595711,408.747049663,706.853818849,1123.97060651,15845.7716855,12650.7315662,19241.2908556,13432.3892494,0.0,15621.4370214,13280.9371745,0.0,7780.09441538,19149.3694438,16002.0243621
27,7635.49195945,7765.30758764,1063.23752238,2909.53397707,3189.41284517,2569.40786603,7496.52220242,2973.55001714,7183.55391182,4498.93452254,3290.66413057,4864.67903323,9672.00461787,6696.76116492,10719.5245166,8868.45615203,9904.26609833,5333.88350246,6432.05151523,329.540910326,569.881179872,906.169958059,34286.4603235,13401.7530787,11036.2329733,17541.7063795,6897.5847009,0.0,28736.771836,8520.27540361,16834.2636623,14552.4452173,22219.6712339
