,Typhoon - 100 year return period _mean,rawmean,normed
119,35.4699897766,35.4699897766,0.504180110732
120,34.322479248,34.322479248,0.48141807698
121,34.322479248,34.322479248,0.48141807698
122,35.4699897766,35.4699897766,0.504180110732
123,34.322479248,34.322479248,0.48141807698
124,34.322479248,34.322479248,0.48141807698
125,34.322479248,34.322479248,0.48141807698
126,35.4699897766,35.4699897766,0.504180110732
127,34.896232605,34.896232605,0.492799056022
128,34.322479248,34.322479248,0.48141807698
129,35.4699897766,35.4699897766,0.504180110732
130,35.4699897766,35.4699897766,0.504180110732
131,35.4699897766,35.4699897766,0.504180110732
132,35.4699897766,35.4699897766,0.504180110732
133,34.322479248,34.322479248,0.48141807698
134,34.322479248,34.322479248,0.48141807698
135,34.322479248,34.322479248,0.48141807698
136,34.322479248,34.322479248,0.48141807698
137,34.322479248,34.322479248,0.48141807698
138,35.4699897766,35.4699897766,0.504180110732
139,34.322479248,34.322479248,0.48141807698
140,35.4699897766,35.4699897766,0.504180110732
141,35.4699897766,35.4699897766,0.504180110732
142,35.4699897766,35.4699897766,0.504180110732
143,35.4699897766,35.4699897766,0.504180110732
144,35.4699897766,35.4699897766,0.504180110732
145,35.4699897766,35.4699897766,0.504180110732
146,35.4699897766,35.4699897766,0.504180110732
147,34.322479248,34.322479248,0.48141807698
148,34.322479248,34.322479248,0.48141807698
149,34.322479248,34.322479248,0.48141807698
150,35.4699897766,35.4699897766,0.504180110732
151,35.4699897766,35.4699897766,0.504180110732
152,35.4699897766,35.4699897766,0.504180110732
153,35.4699897766,35.4699897766,0.504180110732
154,35.4699897766,35.4699897766,0.504180110732
155,35.4699897766,35.4699897766,0.504180110732
156,34.322479248,34.322479248,0.48141807698
157,34.322479248,34.322479248,0.48141807698
158,34.322479248,34.322479248,0.48141807698
159,35.4699897766,35.4699897766,0.504180110732
160,35.4699897766,35.4699897766,0.504180110732
161,34.896232605,34.896232605,0.492799056022
162,34.322479248,34.322479248,0.48141807698
163,35.4699897766,35.4699897766,0.504180110732
164,34.322479248,34.322479248,0.48141807698
165,35.4699897766,35.4699897766,0.504180110732
166,35.4699897766,35.4699897766,0.504180110732
167,35.4699897766,35.4699897766,0.504180110732
168,35.4699897766,35.4699897766,0.504180110732
169,35.4699897766,35.4699897766,0.504180110732
170,35.4699897766,35.4699897766,0.504180110732
171,35.4699897766,35.4699897766,0.504180110732
172,35.4699897766,35.4699897766,0.504180110732
173,35.4699897766,35.4699897766,0.504180110732
174,35.4699897766,35.4699897766,0.504180110732
175,35.4699897766,35.4699897766,0.504180110732
176,35.4699897766,35.4699897766,0.504180110732
177,35.4699897766,35.4699897766,0.504180110732
178,35.4699897766,35.4699897766,0.504180110732
179,34.896232605,34.896232605,0.492799056022
180,37.8293685913,37.8293685913,0.550980779549
181,35.4699897766,35.4699897766,0.504180110732
182,34.322479248,34.322479248,0.48141807698
183,34.322479248,34.322479248,0.48141807698
184,34.322479248,34.322479248,0.48141807698
185,34.322479248,34.322479248,0.48141807698
186,35.4699897766,35.4699897766,0.504180110732
187,35.4699897766,35.4699897766,0.504180110732
188,35.4699897766,35.4699897766,0.504180110732
189,34.322479248,34.322479248,0.48141807698
190,35.6415061951,35.6415061951,0.507582312636
191,34.896232605,34.896232605,0.492799056022
192,34.322479248,34.322479248,0.48141807698
193,34.322479248,34.322479248,0.48141807698
194,34.322479248,34.322479248,0.48141807698
195,34.322479248,34.322479248,0.48141807698
196,34.322479248,34.322479248,0.48141807698
197,34.322479248,34.322479248,0.48141807698
198,35.2400131226,35.2400131226,0.499618290834
199,34.322479248,34.322479248,0.48141807698
200,35.2400131226,35.2400131226,0.499618290834
201,35.2400131226,35.2400131226,0.499618290834
202,34.322479248,34.322479248,0.48141807698
203,36.1575469971,36.1575469971,0.517818504688
204,36.1575469971,36.1575469971,0.517818504688
205,36.1575469971,36.1575469971,0.517818504688
206,36.1575469971,36.1575469971,0.517818504688
207,36.1575469971,36.1575469971,0.517818504688
208,36.1575469971,36.1575469971,0.517818504688
209,36.1575469971,36.1575469971,0.517818504688
210,36.1575469971,36.1575469971,0.517818504688
211,36.1575469971,36.1575469971,0.517818504688
212,36.1575469971,36.1575469971,0.517818504688
213,36.1575469971,36.1575469971,0.517818504688
214,36.1575469971,36.1575469971,0.517818504688
215,36.1575469971,36.1575469971,0.517818504688
216,36.1575469971,36.1575469971,0.517818504688
217,36.1575469971,36.1575469971,0.517818504688
218,36.1575469971,36.1575469971,0.517818504688
219,36.1575469971,36.1575469971,0.517818504688
220,36.1575469971,36.1575469971,0.517818504688
221,36.1575469971,36.1575469971,0.517818504688
222,36.1575469971,36.1575469971,0.517818504688
223,36.1575469971,36.1575469971,0.517818504688
224,36.2954025269,36.2954025269,0.520553008768
225,36.3867797852,36.3867797852,0.522365569251
226,36.1575469971,36.1575469971,0.517818504688
227,36.1575469971,36.1575469971,0.517818504688
228,36.1575469971,36.1575469971,0.517818504688
229,36.1575469971,36.1575469971,0.517818504688
230,36.1575469971,36.1575469971,0.517818504688
231,36.1575469971,36.1575469971,0.517818504688
232,36.1575469971,36.1575469971,0.517818504688
233,36.1575469971,36.1575469971,0.517818504688
234,36.1575469971,36.1575469971,0.517818504688
235,36.1575469971,36.1575469971,0.517818504688
236,36.3867797852,36.3867797852,0.522365569251
237,36.1575469971,36.1575469971,0.517818504688
238,36.1575469971,36.1575469971,0.517818504688
239,36.1575469971,36.1575469971,0.517818504688
240,36.1575469971,36.1575469971,0.517818504688
241,36.1575469971,36.1575469971,0.517818504688
242,36.1575469971,36.1575469971,0.517818504688
243,36.1575469971,36.1575469971,0.517818504688
244,36.1575469971,36.1575469971,0.517818504688
245,36.1575469971,36.1575469971,0.517818504688
246,36.1575469971,36.1575469971,0.517818504688
247,36.1575469971,36.1575469971,0.517818504688
248,36.1575469971,36.1575469971,0.517818504688
249,36.1575469971,36.1575469971,0.517818504688
250,36.1575469971,36.1575469971,0.517818504688
251,36.1575469971,36.1575469971,0.517818504688
252,36.1575469971,36.1575469971,0.517818504688
253,36.1575469971,36.1575469971,0.517818504688
254,36.1575469971,36.1575469971,0.517818504688
255,36.1575469971,36.1575469971,0.517818504688
256,36.1575469971,36.1575469971,0.517818504688
257,36.1575469971,36.1575469971,0.517818504688
258,36.1575469971,36.1575469971,0.517818504688
259,36.1575469971,36.1575469971,0.517818504688
260,36.1575469971,36.1575469971,0.517818504688
261,36.1575469971,36.1575469971,0.517818504688
262,36.9806747437,36.9806747437,0.534146077362
263,36.1575469971,36.1575469971,0.517818504688
264,36.1575469971,36.1575469971,0.517818504688
265,36.1575469971,36.1575469971,0.517818504688
266,36.1575469971,36.1575469971,0.517818504688
267,36.1575469971,36.1575469971,0.517818504688
268,36.9806747437,36.9806747437,0.534146077362
269,36.1575469971,36.1575469971,0.517818504688
270,36.9806747437,36.9806747437,0.534146077362
271,37.8037986755,37.8037986755,0.550473574368
272,37.8037986755,37.8037986755,0.550473574368
273,37.8037986755,37.8037986755,0.550473574368
274,37.2381591797,37.2381591797,0.53925354198
275,37.2381591797,37.2381591797,0.53925354198
276,39.393447876,39.393447876,0.582005876558
