,WildFire - 10 year return period _mean,rawmean,normed
154,68.0776519775,68.0776519775,0.713069001446
155,68.0776519775,68.0776519775,0.713069001446
156,68.0776519775,68.0776519775,0.713069001446
157,68.0776519775,68.0776519775,0.713069001446
158,68.0776519775,68.0776519775,0.713069001446
159,68.0776519775,68.0776519775,0.713069001446
160,68.0776519775,68.0776519775,0.713069001446
161,68.0776519775,68.0776519775,0.713069001446
162,68.0776519775,68.0776519775,0.713069001446
163,68.0776519775,68.0776519775,0.713069001446
164,68.0776519775,68.0776519775,0.713069001446
165,68.0776519775,68.0776519775,0.713069001446
166,68.0776519775,68.0776519775,0.713069001446
167,68.0776519775,68.0776519775,0.713069001446
168,68.0776519775,68.0776519775,0.713069001446
169,68.0776519775,68.0776519775,0.713069001446
170,68.0776519775,68.0776519775,0.713069001446
171,68.0776519775,68.0776519775,0.713069001446
172,68.0776519775,68.0776519775,0.713069001446
173,68.0776519775,68.0776519775,0.713069001446
174,68.0776519775,68.0776519775,0.713069001446
175,68.0776519775,68.0776519775,0.713069001446
176,68.0776519775,68.0776519775,0.713069001446
177,68.0776519775,68.0776519775,0.713069001446
178,68.0776519775,68.0776519775,0.713069001446
179,68.0776519775,68.0776519775,0.713069001446
180,56.5823402405,56.5823402405,0.496260749482
181,68.0776519775,68.0776519775,0.713069001446
182,68.0776519775,68.0776519775,0.713069001446
183,68.0776519775,68.0776519775,0.713069001446
184,68.0776519775,68.0776519775,0.713069001446
185,68.0776519775,68.0776519775,0.713069001446
186,68.0776519775,68.0776519775,0.713069001446
187,68.0776519775,68.0776519775,0.713069001446
188,68.0776519775,68.0776519775,0.713069001446
189,68.0776519775,68.0776519775,0.713069001446
190,68.0776519775,68.0776519775,0.713069001446
191,68.0776519775,68.0776519775,0.713069001446
192,68.0776519775,68.0776519775,0.713069001446
193,68.0776519775,68.0776519775,0.713069001446
194,68.0776519775,68.0776519775,0.713069001446
195,68.0776519775,68.0776519775,0.713069001446
196,68.0776519775,68.0776519775,0.713069001446
197,68.0776519775,68.0776519775,0.713069001446
198,68.0776519775,68.0776519775,0.713069001446
199,68.0776519775,68.0776519775,0.713069001446
200,68.0776519775,68.0776519775,0.713069001446
201,68.0776519775,68.0776519775,0.713069001446
202,68.0776519775,68.0776519775,0.713069001446
203,68.0776519775,68.0776519775,0.713069001446
204,68.0776519775,68.0776519775,0.713069001446
205,68.0776519775,68.0776519775,0.713069001446
206,68.0776519775,68.0776519775,0.713069001446
207,68.0776519775,68.0776519775,0.713069001446
208,68.0776519775,68.0776519775,0.713069001446
209,68.0776519775,68.0776519775,0.713069001446
210,68.0776519775,68.0776519775,0.713069001446
211,68.0776519775,68.0776519775,0.713069001446
212,68.0776519775,68.0776519775,0.713069001446
213,68.0776519775,68.0776519775,0.713069001446
214,68.0776519775,68.0776519775,0.713069001446
215,68.0776519775,68.0776519775,0.713069001446
216,68.0776519775,68.0776519775,0.713069001446
217,68.0776519775,68.0776519775,0.713069001446
218,68.0776519775,68.0776519775,0.713069001446
219,56.5823402405,56.5823402405,0.496260749482
220,68.0776519775,68.0776519775,0.713069001446
221,68.0776519775,68.0776519775,0.713069001446
222,68.0776519775,68.0776519775,0.713069001446
223,68.0776519775,68.0776519775,0.713069001446
224,56.5823402405,56.5823402405,0.496260749482
225,68.0776519775,68.0776519775,0.713069001446
226,68.0776519775,68.0776519775,0.713069001446
227,68.0776519775,68.0776519775,0.713069001446
228,68.0776519775,68.0776519775,0.713069001446
229,68.0776519775,68.0776519775,0.713069001446
230,68.0776519775,68.0776519775,0.713069001446
231,68.0776519775,68.0776519775,0.713069001446
232,68.0776519775,68.0776519775,0.713069001446
233,56.5823402405,56.5823402405,0.496260749482
234,68.0776519775,68.0776519775,0.713069001446
235,68.0776519775,68.0776519775,0.713069001446
236,68.0776519775,68.0776519775,0.713069001446
237,68.0776519775,68.0776519775,0.713069001446
238,56.5823402405,56.5823402405,0.496260749482
239,68.0776519775,68.0776519775,0.713069001446
240,56.5823402405,56.5823402405,0.496260749482
241,56.5823402405,56.5823402405,0.496260749482
242,68.0776519775,68.0776519775,0.713069001446
243,68.0776519775,68.0776519775,0.713069001446
244,56.5823402405,56.5823402405,0.496260749482
245,56.5823402405,56.5823402405,0.496260749482
246,45.0870285034,45.0870285034,0.279452497517
247,45.0870285034,45.0870285034,0.279452497517
248,45.0870285034,45.0870285034,0.279452497517
249,45.0870285034,45.0870285034,0.279452497517
250,45.0870285034,45.0870285034,0.279452497517
251,45.0870285034,45.0870285034,0.279452497517
252,45.0870285034,45.0870285034,0.279452497517
253,45.0870285034,45.0870285034,0.279452497517
254,45.0870285034,45.0870285034,0.279452497517
255,45.0870285034,45.0870285034,0.279452497517
256,45.0870285034,45.0870285034,0.279452497517
257,45.0870285034,45.0870285034,0.279452497517
258,45.0870285034,45.0870285034,0.279452497517
259,45.0870285034,45.0870285034,0.279452497517
260,45.0870285034,45.0870285034,0.279452497517
261,45.0870285034,45.0870285034,0.279452497517
262,45.0870285034,45.0870285034,0.279452497517
263,45.0870285034,45.0870285034,0.279452497517
264,45.0870285034,45.0870285034,0.279452497517
265,45.0870285034,45.0870285034,0.279452497517
266,45.0870285034,45.0870285034,0.279452497517
267,45.0870285034,45.0870285034,0.279452497517
268,45.0870285034,45.0870285034,0.279452497517
269,45.0870285034,45.0870285034,0.279452497517
270,45.0870285034,45.0870285034,0.279452497517
271,45.0870285034,45.0870285034,0.279452497517
272,45.0870285034,45.0870285034,0.279452497517
273,45.0870285034,45.0870285034,0.279452497517
274,45.0870285034,45.0870285034,0.279452497517
275,45.0870285034,45.0870285034,0.279452497517
276,53.79063797,53.79063797,0.44360762418
