,Extreme Heat - 5 year return period _mean,rawmean,normed
0,33.6190032959,33.6190032959,0.966661745294
1,33.6780014038,33.6780014038,0.971183365956
2,33.6780014038,33.6780014038,0.971183365956
3,33.6780014038,33.6780014038,0.971183365956
4,33.6780014038,33.6780014038,0.971183365956
5,33.6780014038,33.6780014038,0.971183365956
6,33.5685005188,33.5685005188,0.962791207602
7,33.6780014038,33.6780014038,0.971183365956
8,33.2615997314,33.2615997314,0.939270301758
9,32.7550010681,32.7550010681,0.900444531502
10,33.6780014038,33.6780014038,0.971183365956
11,33.6780014038,33.6780014038,0.971183365956
12,33.6780014038,33.6780014038,0.971183365956
13,33.6780014038,33.6780014038,0.971183365956
14,33.6780014038,33.6780014038,0.971183365956
15,33.6780014038,33.6780014038,0.971183365956
16,33.6780014038,33.6780014038,0.971183365956
17,33.6780014038,33.6780014038,0.971183365956
18,33.6780014038,33.6780014038,0.971183365956
19,33.6780014038,33.6780014038,0.971183365956
20,33.6780014038,33.6780014038,0.971183365956
21,33.6780014038,33.6780014038,0.971183365956
22,33.6780014038,33.6780014038,0.971183365956
23,33.6780014038,33.6780014038,0.971183365956
24,33.6780014038,33.6780014038,0.971183365956
25,33.6780014038,33.6780014038,0.971183365956
26,33.6780014038,33.6780014038,0.971183365956
27,33.6780014038,33.6780014038,0.971183365956
28,33.6780014038,33.6780014038,0.971183365956
29,33.6780014038,33.6780014038,0.971183365956
30,33.6780014038,33.6780014038,0.971183365956
31,33.6780014038,33.6780014038,0.971183365956
32,33.6780014038,33.6780014038,0.971183365956
33,33.6780014038,33.6780014038,0.971183365956
34,33.6780014038,33.6780014038,0.971183365956
35,33.6780014038,33.6780014038,0.971183365956
36,33.6780014038,33.6780014038,0.971183365956
37,33.6780014038,33.6780014038,0.971183365956
38,33.6780014038,33.6780014038,0.971183365956
39,33.5685005188,33.5685005188,0.962791207602
40,33.6780014038,33.6780014038,0.971183365956
41,33.6575012207,33.6575012207,0.969612229952
42,33.6780014038,33.6780014038,0.971183365956
43,32.7666676839,32.7666676839,0.901338662059
44,33.6780014038,33.6780014038,0.971183365956
45,33.6845016479,33.6845016479,0.971681545291
46,33.6780014038,33.6780014038,0.971183365956
47,33.6780014038,33.6780014038,0.971183365956
48,33.6575012207,33.6575012207,0.969612229952
49,33.6780014038,33.6780014038,0.971183365956
50,33.6910018921,33.6910018921,0.972179724627
51,33.6780014038,33.6780014038,0.971183365956
52,33.6575012207,33.6575012207,0.969612229952
53,33.6780014038,33.6780014038,0.971183365956
54,33.6910018921,33.6910018921,0.972179724627
55,33.6910018921,33.6910018921,0.972179724627
56,33.6910018921,33.6910018921,0.972179724627
57,33.6585006714,33.6585006714,0.969688827948
58,33.6910018921,33.6910018921,0.972179724627
59,33.6780014038,33.6780014038,0.971183365956
60,33.6686681112,33.6686681112,0.97046806151
61,33.6585006714,33.6585006714,0.969688827948
62,33.6910018921,33.6910018921,0.972179724627
63,33.6575012207,33.6575012207,0.969612229952
64,33.6910018921,33.6910018921,0.972179724627
65,33.6780014038,33.6780014038,0.971183365956
66,33.6575012207,33.6575012207,0.969612229952
67,33.6575012207,33.6575012207,0.969612229952
68,33.6780014038,33.6780014038,0.971183365956
69,33.6780014038,33.6780014038,0.971183365956
70,33.6780014038,33.6780014038,0.971183365956
71,33.6780014038,33.6780014038,0.971183365956
72,33.6780014038,33.6780014038,0.971183365956
73,33.6575012207,33.6575012207,0.969612229952
74,33.6575012207,33.6575012207,0.969612229952
75,33.6910018921,33.6910018921,0.972179724627
76,33.6780014038,33.6780014038,0.971183365956
77,33.6575012207,33.6575012207,0.969612229952
78,33.6585006714,33.6585006714,0.969688827948
79,33.6575012207,33.6575012207,0.969612229952
80,33.6575012207,33.6575012207,0.969612229952
81,33.6370010376,33.6370010376,0.968041093948
82,33.6259994507,33.6259994507,0.967197931269
83,33.6259994507,33.6259994507,0.967197931269
84,33.6370010376,33.6370010376,0.968041093948
85,33.6370010376,33.6370010376,0.968041093948
86,33.6370010376,33.6370010376,0.968041093948
87,33.6370010376,33.6370010376,0.968041093948
88,33.6370010376,33.6370010376,0.968041093948
89,33.6315002441,33.6315002441,0.967619512609
90,33.6370010376,33.6370010376,0.968041093948
91,33.6370010376,33.6370010376,0.968041093948
92,33.6370010376,33.6370010376,0.968041093948
93,33.6370010376,33.6370010376,0.968041093948
94,33.6370010376,33.6370010376,0.968041093948
95,33.6370010376,33.6370010376,0.968041093948
96,33.6370010376,33.6370010376,0.968041093948
97,33.6370010376,33.6370010376,0.968041093948
98,33.6370010376,33.6370010376,0.968041093948
99,33.6259994507,33.6259994507,0.967197931269
100,33.6259994507,33.6259994507,0.967197931269
101,33.6370010376,33.6370010376,0.968041093948
102,33.6370010376,33.6370010376,0.968041093948
103,33.6370010376,33.6370010376,0.968041093948
104,33.6370010376,33.6370010376,0.968041093948
105,33.6370010376,33.6370010376,0.968041093948
106,33.6370010376,33.6370010376,0.968041093948
107,33.6370010376,33.6370010376,0.968041093948
108,33.6370010376,33.6370010376,0.968041093948
109,33.6370010376,33.6370010376,0.968041093948
110,33.6370010376,33.6370010376,0.968041093948
111,33.6370010376,33.6370010376,0.968041093948
112,33.6370010376,33.6370010376,0.968041093948
113,33.6259994507,33.6259994507,0.967197931269
114,33.6370010376,33.6370010376,0.968041093948
115,33.6370010376,33.6370010376,0.968041093948
116,33.6259994507,33.6259994507,0.967197931269
117,33.6370010376,33.6370010376,0.968041093948
118,33.6370010376,33.6370010376,0.968041093948
119,33.6370010376,33.6370010376,0.968041093948
120,33.6259994507,33.6259994507,0.967197931269
121,33.6259994507,33.6259994507,0.967197931269
122,33.6370010376,33.6370010376,0.968041093948
123,33.6259994507,33.6259994507,0.967197931269
124,33.6259994507,33.6259994507,0.967197931269
125,33.6259994507,33.6259994507,0.967197931269
126,33.6370010376,33.6370010376,0.968041093948
127,33.6315002441,33.6315002441,0.967619512609
128,33.6259994507,33.6259994507,0.967197931269
129,33.6370010376,33.6370010376,0.968041093948
130,33.6370010376,33.6370010376,0.968041093948
131,33.6370010376,33.6370010376,0.968041093948
132,33.6370010376,33.6370010376,0.968041093948
133,33.6259994507,33.6259994507,0.967197931269
134,33.6259994507,33.6259994507,0.967197931269
135,33.6259994507,33.6259994507,0.967197931269
136,33.6259994507,33.6259994507,0.967197931269
137,33.6259994507,33.6259994507,0.967197931269
138,33.6370010376,33.6370010376,0.968041093948
139,33.6259994507,33.6259994507,0.967197931269
140,33.6370010376,33.6370010376,0.968041093948
141,33.6370010376,33.6370010376,0.968041093948
142,33.6370010376,33.6370010376,0.968041093948
143,33.6370010376,33.6370010376,0.968041093948
144,33.6370010376,33.6370010376,0.968041093948
145,33.6370010376,33.6370010376,0.968041093948
146,33.6370010376,33.6370010376,0.968041093948
147,33.6259994507,33.6259994507,0.967197931269
148,33.6259994507,33.6259994507,0.967197931269
149,33.6259994507,33.6259994507,0.967197931269
150,33.6370010376,33.6370010376,0.968041093948
151,33.6370010376,33.6370010376,0.968041093948
152,33.6370010376,33.6370010376,0.968041093948
153,33.6370010376,33.6370010376,0.968041093948
154,33.6370010376,33.6370010376,0.968041093948
155,33.6370010376,33.6370010376,0.968041093948
156,33.6259994507,33.6259994507,0.967197931269
157,33.6259994507,33.6259994507,0.967197931269
158,33.6259994507,33.6259994507,0.967197931269
159,33.6370010376,33.6370010376,0.968041093948
160,33.6370010376,33.6370010376,0.968041093948
161,33.6315002441,33.6315002441,0.967619512609
162,33.6259994507,33.6259994507,0.967197931269
163,33.6370010376,33.6370010376,0.968041093948
164,33.6259994507,33.6259994507,0.967197931269
165,33.6370010376,33.6370010376,0.968041093948
166,33.6370010376,33.6370010376,0.968041093948
167,33.6370010376,33.6370010376,0.968041093948
168,33.6370010376,33.6370010376,0.968041093948
169,33.6370010376,33.6370010376,0.968041093948
170,33.6370010376,33.6370010376,0.968041093948
171,33.6370010376,33.6370010376,0.968041093948
172,33.6370010376,33.6370010376,0.968041093948
173,33.6370010376,33.6370010376,0.968041093948
174,33.6370010376,33.6370010376,0.968041093948
175,33.6370010376,33.6370010376,0.968041093948
176,33.6370010376,33.6370010376,0.968041093948
177,33.6370010376,33.6370010376,0.968041093948
178,33.6370010376,33.6370010376,0.968041093948
179,33.6315002441,33.6315002441,0.967619512609
180,33.1715011597,33.1715011597,0.932365138556
181,33.6370010376,33.6370010376,0.968041093948
182,33.6259994507,33.6259994507,0.967197931269
183,33.6259994507,33.6259994507,0.967197931269
184,33.6259994507,33.6259994507,0.967197931269
185,33.6259994507,33.6259994507,0.967197931269
186,33.6370010376,33.6370010376,0.968041093948
187,33.6370010376,33.6370010376,0.968041093948
188,33.6370010376,33.6370010376,0.968041093948
189,33.6259994507,33.6259994507,0.967197931269
190,33.4953308105,33.4953308105,0.957183474128
191,33.6315002441,33.6315002441,0.967619512609
192,33.6259994507,33.6259994507,0.967197931269
193,33.6259994507,33.6259994507,0.967197931269
194,33.6315002441,33.6315002441,0.967619512609
195,33.6259994507,33.6259994507,0.967197931269
196,33.6370010376,33.6370010376,0.968041093948
197,33.6259994507,33.6259994507,0.967197931269
198,33.5803324382,33.5803324382,0.963698007039
199,33.6259994507,33.6259994507,0.967197931269
200,33.6259994507,33.6259994507,0.967197931269
201,33.6259994507,33.6259994507,0.967197931269
202,33.6259994507,33.6259994507,0.967197931269
203,33.5520019531,33.5520019531,0.961526755943
204,33.6259994507,33.6259994507,0.967197931269
205,33.5520019531,33.5520019531,0.961526755943
206,33.5520019531,33.5520019531,0.961526755943
207,33.4780006409,33.4780006409,0.955855288258
208,33.4780006409,33.4780006409,0.955855288258
209,33.4780006409,33.4780006409,0.955855288258
210,33.4780006409,33.4780006409,0.955855288258
211,33.4780006409,33.4780006409,0.955855288258
212,33.4780006409,33.4780006409,0.955855288258
213,33.4780006409,33.4780006409,0.955855288258
214,33.4780006409,33.4780006409,0.955855288258
215,33.4780006409,33.4780006409,0.955855288258
216,33.4780006409,33.4780006409,0.955855288258
217,33.4780006409,33.4780006409,0.955855288258
218,33.4780006409,33.4780006409,0.955855288258
219,33.4780006409,33.4780006409,0.955855288258
220,33.4780006409,33.4780006409,0.955855288258
221,33.4780006409,33.4780006409,0.955855288258
222,33.4780006409,33.4780006409,0.955855288258
223,33.4780006409,33.4780006409,0.955855288258
224,33.4879989624,33.4879989624,0.956621560582
225,33.4244995117,33.4244995117,0.951754956577
226,33.4780006409,33.4780006409,0.955855288258
227,33.4780006409,33.4780006409,0.955855288258
228,33.4780006409,33.4780006409,0.955855288258
229,33.4780006409,33.4780006409,0.955855288258
230,33.4780006409,33.4780006409,0.955855288258
231,33.4244995117,33.4244995117,0.951754956577
232,33.4780006409,33.4780006409,0.955855288258
233,33.4780006409,33.4780006409,0.955855288258
234,33.4244995117,33.4244995117,0.951754956577
