,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
13,28.3774517668,35.6152140923,173.089986473,103.286909832,70.3103484824,45.3680622547,55.9792874613,74.4831841938,38.9663268567,63.2557107747,77.6774301104,53.7660458792,52.6363231169,0.0,46.2256215847,34.8234060409,33.5590083531,10.1945034696,24.2122746013,272.953567121,247.587153397,198.02474133,106.646986597,101.216695464,72.5521960852,98.1672466373,10000000146.0,102.287782127,117.949392319,10000000146.0,114.488372112,55.4650222994,76.2552269807
14,74.6030733515,69.6620552978,177.887931749,108.084855108,75.1082937584,50.1660075308,27.5792291121,79.2811294698,43.7642721327,68.0536560507,82.4753753864,58.5639911552,6.41070153216,46.2256215847,0.0,52.0192183058,12.6666132316,36.0311181151,48.943944435,277.751512397,252.385098673,202.822686606,60.4213650125,54.9910738797,37.713017164,51.9416250525,10000000111.2,56.062160542,71.7237707341,10000000111.2,68.2627505276,9.23940071466,30.0296053959
15,63.2008578077,19.3267778615,199.425986492,129.622909851,96.646348502,71.7040622744,79.5984474179,100.819184213,65.3023268763,89.5917107943,104.01343013,80.1020458988,46.5412532525,34.8234060409,52.0192183058,0.0,59.8950083727,36.5305034892,45.4261744411,299.289567141,273.923153416,224.360741349,99.3110342656,91.1389692049,46.3761024525,88.0895203778,10000000119.8,94.9518297952,110.613439987,10000000119.8,107.152419781,48.1290699678,68.9192746491
16,61.9364601199,60.6868164241,174.469225398,104.666148757,71.6895874077,46.7473011801,24.1605227614,75.8624231191,40.345565782,64.6349497,79.0566690357,55.1452848045,19.0773147638,33.5590083531,12.6666132316,59.8950083727,0.0,23.3645048835,36.2773312033,274.332806046,248.966392322,199.403980255,73.0879782441,67.6576871113,50.3796303957,64.6082382842,10000000123.8,68.7287737737,84.3903839658,10000000123.8,80.9293637592,21.9060139463,42.6962186276
17,38.5719552364,37.3223115407,162.895483003,93.092406362,60.1158450128,35.1735587852,45.7847839918,64.2886807242,28.7718233871,53.0612073051,67.4829266408,43.5715424096,42.4418196473,10.1945034696,36.0311181151,36.5305034892,23.3645048835,0.0,14.0177711317,262.759063651,237.392649927,187.83023786,96.4524831276,91.0221919948,73.7441352792,87.9727431677,10000000147.2,92.0932786572,107.754888849,10000000147.2,104.293868643,45.2705188298,66.0607235111
18,52.5897263681,46.2179824926,176.913254135,107.110177494,74.1336161445,49.1913299169,59.8025551235,78.306451856,42.7895945189,67.0789784368,81.5006977726,57.5893135413,55.3546459671,24.2122746013,48.943944435,45.4261744411,36.2773312033,14.0177711317,0.0,276.776834783,251.410421059,201.848008992,109.365309447,103.935018315,83.1549644854,100.885569488,10000000156.6,105.006104977,120.667715169,10000000156.6,117.206694963,58.1833451496,78.9735498309
19,261.349548262,300.081375192,99.8635806481,175.50709046,242.899302694,227.585504866,251.000200869,221.433466611,233.987240264,230.993864192,215.120217621,236.047768932,284.162213929,272.953567121,277.751512397,299.289567141,274.332806046,262.759063651,276.776834783,0.0,27.9458800136,74.9288257912,338.172877409,332.742586277,315.464529561,329.693137449,10000000388.9,333.813672939,349.475283131,10000000388.9,346.014262925,286.990913112,307.781117793
20,235.983134538,274.714961468,74.4971669238,150.140676736,217.53288897,202.219091142,225.633787145,196.067052887,208.62082654,205.627450467,189.753803897,210.681355208,258.795800205,247.587153397,252.385098673,273.923153416,248.966392322,237.392649927,251.410421059,27.9458800136,0.0,49.5624120669,312.806463685,307.376172552,290.098115837,304.326723725,10000000363.6,308.447259215,324.108869407,10000000363.6,320.6478492,261.624499387,282.414704069
21,186.420722471,225.152549401,24.9347548569,100.578264669,167.970476903,152.656679075,176.071375078,146.50464082,159.058414473,156.065038401,140.19139183,161.118943141,209.233388138,198.02474133,202.822686606,224.360741349,199.403980255,187.83023786,201.848008992,74.9288257912,49.5624120669,0.0,263.244051618,257.813760485,240.53570377,254.764311658,10000000314.0,258.884847148,274.54645734,10000000314.0,271.085437133,212.06208732,232.852292002
22,135.024438364,116.953871258,238.309296761,168.50622012,135.529658771,110.587372543,88.0005941246,139.702494482,104.185637145,128.475021063,142.896740399,118.985356168,54.9433999592,106.646986597,60.4213650125,99.3110342656,73.0879782441,96.4524831276,109.365309447,338.172877409,312.806463685,263.244051618,0.0,76.161683585,85.0048331239,57.6500980553,10000000158.5,31.9498798989,30.9015659844,10000000158.5,44.1504698845,51.1819642978,30.3917596165
